Afrika	Африка
Derek Sherinian	Шеринян, Дерек
Financijska matematika	Финансовая математика
Bezvučni alveolarni ploziv	Глухой альвеолярный взрывной согласный
Parnasovstvo	Парнасцы
Pokaznica	Монстранция
Milorad Dodik	Додик, Милорад
Ahmad Granj	Ахмед ибн Ибрагим аль-Гази
Ramūnas Šiškauskas	Шишкаускас, Рамунас
Abukuma, rijeka	Абукума
Patrick Kane	Кейн, Патрик
Þórisvatn	Тоурисватн
John Campbell, drugi vojvoda od Argylla	Кэмпбелл, Джон, 2-й герцог Аргайл
Rerum novarum	Rerum Novarum
Neptunovi trojanci	Троянские астероиды Нептуна
Bežične mreže osjetila	Беспроводная сенсорная сеть
Estádio Mané Garrincha	Национальный стадион (Бразилия)
Abusir	Абусир
Angelo Scola	Скола, Анджело
Buri (mitologija)	Бури (мифология)
Mil Mi-26	Ми-26
Arik-den-ili	Арик-ден-или
William R. Tolbert, mlađi	Толберт, Уильям Ричард
Hammer DeRoburt	Де-Робурт, Хаммер
Rusalka	Русалка
Škola Anala	Школа «Анналов»
Lienz	Лиенц
Novell Evolution	Evolution
George Clinton	Клинтон, Джордж (музыкант)
Neil Tennant	Теннант, Нил
MPEG-1	MPEG-1
Branič (nogomet)	Защитник (футбол)
Inno Nazionale della Repubblica	Гимн Сан-Марино
Ćele-kula	Челе-Кула
Hymne Monégasque	Гимн Монако
Zastava Božićnog Otoka	Флаг Острова Рождества
Land of the Free	Гимн Белиза
Sokoto	Сокото (город)
Psilocibinske gljive	Галлюциногенные грибы
Čeotina	Чехотина
Milosrđe	Милосердие (христианство)
Abjane	Абьяни
Ćićarija	Чичария
Bjørn Einar Romøren	Ромёрен, Бьёрн Эйнар
Philippe Soupault	Супо, Филипп
Robert Napier	Нейпир, Роберт
Ćuprija	Чуприя
Jakobsonov organ	Вомероназальный орган
Ian Hart	Харт, Иэн
James Parkinson	Паркинсон, Джеймс
István Tisza	Тиса, Иштван
Mimir	Мимир
Bezdan (1989.)	Бездна (фильм, 1989)
Elmore Leonard	Леонард, Элмор
Stefan Lazarević	Стефан Лазаревич
Simeon Bekbulatovič, veliki knez Moskve	Симеон Бекбулатович
Al-Farghani	Аль-Фергани
Marko Marulić	Марулич, Марко
Wang Shu	Ван Шу
Klement III., protupapa	Климент III (антипапа)
Irinej (patrijarh srpski)	Ириней (Патриарх Сербский)
Digestor	Вытяжной шкаф
Sveti Pankracije	Панкратий Римский
ČEZ Basketball Nymburk	Нимбурк (баскетбольный клуб)
Hryhorij Skovoroda	Сковорода, Григорий Саввич
ČKD	ЧКД
Alfons III. Aragonski	Альфонсо III (король Арагона)
Egidije	Эгидий (магистр армии)
Veliki Lebowski	Большой Лебовски
Cats	Кошки (мюзикл)
Belgi	Белги
Porsche Cayenne	Porsche Cayenne
Spomenik slobode u Rigi	Памятник Свободы
Audie Murphy	Мёрфи, Оди
Termit (pirotehnika)	Термитная смесь
Vojvoda Yorka	Герцог Йоркский
Hikaru Nakamura	Накамура, Хикару
Sam Loyd	Лойд, Сэмюэль
John Wall	Уолл, Джон
St. Louis Rams	Сент-Луис Рэмс
Robin Finck	Финк, Робин
Čabar	Чабар
Nacionalni park Acadia	Акадия (национальный парк)
Jakov Fak	Фак, Яков
Čaglin	Чаглин
Čadca	Чадца
Radžputi	Раджпуты
Savai'i	Савайи
Espiritu Santo	Эспириту-Санто (остров)
Sarh	Сарх
Starorimska religija	Римская религия
Čakavsko narječje	Чакавское наречие
AAC	Advanced Audio Coding
Aceruloplazminemija	Ацерулоплазминемия
Jeton Kelmendi	Кельменди, Жетан
Somdev Devvarman	Девварман, Сомдев
Mon-Khmer	Мон-кхмерские языки
Časlav Klonimirović	Часлав Клонимирович
Glen Davis	Дэвис, Глен
San Francisco 49ers	Сан-Франциско Форти Найнерс
DVI	Digital Visual Interface
Commodore 1551	Commodore 1551
Čavle	Чавле
CSI: Miami (2. sezona)	C.S.I.: Место преступления Майами (сезон 2)
Kratki odmicač palca	Короткая мышца, отводящая большой палец кисти
Far Cry	Far Cry
D'Hondtov sustav	Метод Д’Ондта
Čazma	Чазма
Moderna evolucijska sinteza	Синтетическая теория эволюции
Juraj Dobrila	Добрила, Юрай
Čađavica	Чаджавица
Nekromancija	Некромантия
Nijemi svjedok	Безмолвный свидетель
Tupoljev Tu-244	Ту-244
Kontekstno neovisna gramatika	Контекстно-свободная грамматика
Inverzni element	Обратный элемент
East Bird's Head jezici	Восточные Бирдс-Хед языки
Čeh, Leh i Meh	Чех, Лех и Рус
Veleslalom	Гигантский слалом (горнолыжный спорт)
Čedomir Jovanović	Йованович, Чедомир
Kraljevstvo Luang Prabang	Луангпхабанг (королевство)
Galerija Akademije	Галерея Академии (Венеция)
NGC 2261	NGC 2261
Tango	Танго
Čelinac	Челинац
Negroidi	Негроидная раса
Accademia della Crusca	Академия делла Круска
Čelić	Челич (город)
Liptovský Hrádok	Липтовски Градок
The Visitors (album)	The Visitors
Dundalk F.C.	Дандолк (футбольный клуб)
FAI kup	Кубок Ирландии по футболу
Accattone	Аккатоне
Arena Națională	Национальный стадион (Бухарест)
Treći lateranski sabor	Третий Латеранский собор
Beneventana	Беневентское письмо
Čenta	Чента
Čepin	Чепин
Patuljci (Tolkien)	Гномы (Средиземье)
Accelerated Graphics Port	AGP
Hrvatski nogometni superkup	Суперкубок Хорватии по футболу
Amigdala	Миндалевидное тело
Dinamo (razdvojba)	Динамо
Svjetsko prvenstvo u rukometu za žene - Kina 2009.	Чемпионат мира по гандболу среди женщин 2009
Ubojstvo kod galopa	После похорон (фильм)
Fotomultiplikator	Фотоэлектронный умножитель
Beggars Banquet	Beggars Banquet
Normalizacija baze podataka	Нормальная форма
Canned Heat	Canned Heat
Gundahar	Гундахар
Novogodišnji koncert Bečkih filharmoničara	Новогодний концерт Венского филармонического оркестра
Funta (valuta)	Фунт (денежная единица)
Okrug Trenčín	Тренчин (район)
Mokka	Моха
Bitka kod Milvijskog mosta	Битва у Мульвийского моста
Premonstratenški red	Премонстранты
Otepää	Отепя
Reverzibilne hidroelektrane	Гидроаккумулирующая электростанция
Fennek	Феннек
SIMD	SIMD
Simply Red	Simply Red
Kardinal kamerlengo	Камерленго
Viktor Car Emin	Цар Эмин, Виктор
Brú na Bóinne	Бру-на-Бойн
Isaak Luria	Лурия, Ицхак
Millerntor-stadion	Миллернтор
Bakrov(II) acetoarsenit	Парижская зелень
Kuban	Кубань
Heksoza	Гексозы
Hippie	Хиппи
Filipinska ploča	Филиппинская плита
Kraš	Kraš
L.A. Povjerljivo (1997.)	Секреты Лос-Анджелеса (фильм)
Happy hardcore	Happy hardcore
Natrijev acetat	Ацетат натрия
Program Surveyor	Сервейер (программа)
Ljubljanica (rijeka)	Любляница
Amsterdamski kanali	Каналы Амстердама
Česma (rijeka)	Чесма (река)
Ačeh	Ачех (народ)
Ahinoam Nini	Нини, Ахиноам
Acholi	Ачоли (народ)
Akondriti	Ахондрит
Optimizacija	Оптимизация
Greatest Hits	Greatest Hits (значения)
Luj IV.	Людовик IV
Luj III.	Людовик III
Ludovik I. (razdvojba)	Людовик I
IDF Achzarit	Ахзарит
Guayakí	Аче (народ)
Čiovo	Чиово
Čukarica (općina)	Чукарица (община)
Vejle (razdvojba)	Вайле (значения)
Bornholm (razdvojba)	Борнхольм (значения)
Fredensborg (razdvojba)	Фреденсборг (значения)
Analiza	Анализ
Blokada (razdvojba)	Блокада
Ď	Ď
Aco Stojkov	Стойков, Ацо
Acolhua	Акольуа
Petar II.	Пётр II (значения)
Đorđe Balašević	Балашевич, Джордже
Acoma Indijanci	Акома (племя)
Đorđe Marjanović	Марьянович, Джордже
Đovani Roso	Росо, Джовани
Đuro Horvatović	Хорватович, Джура
Đura Jakšić	Якшич, Джура
Franjo II.	Франциск II (значения)
Đuro Daničić	Даничич, Джуро
Acorn Computers	Acorn Computers
Đurđa Adlešič	Адлешич, Джурджа
Acorn Electron	Acorn Electron
Đurđevac	Джурджевац
Bitka kod Mohača	Битва при Мохаче
Maramureş	Марамуреш (значения)
Nitra	Нитра (значения)
Magnus Hedman	Хедман, Магнус
Demonstracija	Демонстрация
Demetrije I.	Димитрий (Патриарх Константинопольский)
Corey Haim	Хэйм, Кори
Jesper Blomqvist	Блумквист, Йеспер
Francisco Jiménez de Cisneros	Хименес де Сиснерос, Франсиско
Valentin Petrovič Gluško	Глушко, Валентин Петрович
Ed de Goeij	Гуй, Эд де
Milenko Ačimovič	Ачимович, Миленко
Emil Kostadinov	Костадинов, Эмил
Mark Addy	Эдди, Марк
Young Jeezy	Young Jeezy
Mauro Silva	Мауро Силва
Bermudo II. Leonski	Бермудо II
Synyster Gates	Синистер Гейтс
Herschel	Гершель
Nathan Fillion	Филлион, Натан
Michael Dummett	Даммит, Майкл Энтони Эрдли
Philippe Christanval	Кристанваль, Филипп
Mircea Lucescu	Луческу, Мирча
Arthur Griffith	Гриффит, Артур
Pat Boone	Бун, Пэт
Gotarz II. Partski	Готарз II
Portsmouth, Virginia	Портсмут (Виргиния)
Ģirts Ankipāns	Анкипанс, Гиртс
Bitka kod Megida	Битва при Мегиддо
Hugh McDonald	Макдональд, Хью
John Toshack	Тошак, Джон
Eunapije	Евнапий
David Harvey	Харви, Дэвид
James Weddell	Уэдделл, Джеймс
Acta Apostolicae Sedis	Acta Apostolicae Sedis
İbrahim Kutluay	Кутлуай, Ибрагим
Noriaki Kasai	Касай, Нориаки
Saint-Étienne (razdvojba)	Сент-Этьен (значения)
