非洲	Африка
Category:1939年	Категория:1939 год
Template:元素週期表	Шаблон:Периодическая система элементов
Template:Lang-fa	Шаблон:Lang-fa
Category:1909年	Категория:1909 год
Category:意大利足球球會	Категория:Футбольные клубы Италии
Template:User male	Участник:Box/Участник-мужчина
Category:導演	Категория:Режиссёры
Template:Hidden	Шаблон:Скрытый
Template:GTM	Шаблон:GTM
Template:User pl	Шаблон:User pl
Template:GUM	Шаблон:GUM
Template:User nl	Шаблон:User nl
Template:MYS	Шаблон:MYS
Template:PLW	Шаблон:PLW
Template:User pl-0	Шаблон:User pl-0
Template:TJK	Шаблон:TJK
Template:Infobox website	Шаблон:Карточка сайта
Wikipedia:當年今日/6月17號	Шаблон:События дня:06-17
Wikipedia:當年今日/10月12號	Шаблон:События дня:10-12
Template:Decrease	Шаблон:Падение
Category:1704年出世	Категория:Родившиеся в 1704 году
Template:環球	Шаблон:Глобализировать
Template:User no-2	Шаблон:User no-2
Template:Image label end	Шаблон:Image label end
Wikipedia:當年今日/10月29號	Шаблон:События дня:10-29
Template:SCO	Шаблон:SCO
Template:DYKtalk	Шаблон:Сообщение ЗЛВ
Template:Fb cl team	Шаблон:Fb cl team
Wikipedia:當年今日/2月11號	Шаблон:События дня:02-11
Template:Infobox Constellation	Шаблон:Созвездие
Category:1415年出世	Категория:Родившиеся в 1415 году
Template:PD-ineligible	Шаблон:PD-trivial
Template:基督宗教	Шаблон:Христианство
Category:控制論	Категория:Теория управления
Template:Documentation subpage	Шаблон:Docpage
Template:整數	Шаблон:Натуральное число
Template:澳洲政區	Шаблон:Административное деление Австралии
Template:Winners	Шаблон:Победитель
Template:GIB	Шаблон:GIB
Template:Ref label	Шаблон:Ref label
Template:GHA	Шаблон:GHA
Template:GMB	Шаблон:GMB
Template:Uncategorized	Шаблон:Нет категорий
Template:DMA	Шаблон:DMA
Template:IDN	Шаблон:IDN
Template:FRO	Шаблон:FRO
Template:ZAF	Шаблон:ZAF
Wikipedia:當年今日/11月5號	Шаблон:События дня:11-5
Wikipedia:當年今日/11月19號	Шаблон:События дня:11-19
Wikipedia:當年今日/1月11號	Шаблон:События дня:01-11
Wikipedia:當年今日/10月13號	Шаблон:События дня:10-13
Wikipedia:當年今日/9月3號	Шаблон:События дня:09-3
Category:羊肉	Категория:Блюда из баранины
Wikipedia:當年今日/9月24號	Шаблон:События дня:09-24
Template:細胞結構	Шаблон:Органеллы
Wikipedia:當年今日/12月10號	Шаблон:События дня:12-10
Template:電影楔	Шаблон:Film-stub
Template:CcTLD	Шаблон:Национальные домены верхнего уровня
Template:POL	Шаблон:POL
Template:BWA	Шаблон:BWA
Category:雙星	Категория:Двойные звёзды
Template:URY	Шаблон:URY
Template:CUB	Шаблон:CUB
Template:CMR	Шаблон:CMR
Category:NBA球員	Категория:Баскетболисты НБА
Template:COD	Шаблон:COD
Template:BIH	Шаблон:BIH
Template:GIN	Шаблон:GIN
Template:FIN	Шаблон:FIN
Template:世界遺產明細	Шаблон:Объект Всемирного наследия
Category:冇引出處或寫低根據嘅文	Категория:Википедия:Статьи без ссылок на источники
Template:Infobox Station	Шаблон:Железнодорожная станция
Category:畫畫	Категория:Живопись
Category:電腦科學	Категория:Базы данных
Template:CAN	Шаблон:CAN
Template:GFDL-self	Шаблон:GFDL-self
Template:Purge	Шаблон:Очистить кэш
Template:Lang-de	Шаблон:Lang-de
Template:Attribution	Шаблон:Attribution
Template:DNK	Шаблон:DNK
Template:Empty category	Шаблон:Не удаляйте категорию
Category:立法機構	Категория:Органы законодательной власти
Template:Culture-stub	Шаблон:Cult-stub
Category:運輸機	Категория:Военно-транспортные самолёты
Template:Infobox sportsperson	Шаблон:Спортсмен
Template:Lang-la	Шаблон:Lang-la
Template:User IE	Участник:Box/Пользователь Internet Explorer
Category:波 (物理)	Категория:Волновая физика
Category:無認受國	Категория:Непризнанные и частично признанные государства
Template:User female	Участник:Box/Участница — женщина
Category:七情六欲	Категория:Эмоции
Template:Deadlink	Шаблон:Недоступная ссылка
Category:跨性別	Категория:Трансгендерность
Template:Lang-el	Шаблон:Lang-el
Template:入波	Шаблон:Гол
Template:FJI	Шаблон:FJI
Template:中華人民共和國省級行政區	Шаблон:Провинции КНР
Template:Test	Шаблон:Тест
Template:Nyse	Шаблон:Nyse
Template:SAU	Шаблон:SAU
Template:Infobox zoo	Шаблон:Зоопарк
Template:Userpage	Шаблон:Userpage
Template:DEU	Шаблон:DEU
Template:CYM	Шаблон:CYM
Template:BEN	Шаблон:BEN
Category:馬來西亞人	Категория:Персоналии:Малайзия
Template:Infobox hurricane	Шаблон:Карточка урагана
Category:慈善活動	Категория:Благотворительность
Template:Infobox artist	Шаблон:Художник
Category:手提電話公司	Категория:Операторы сотовой связи
Template:獨聯體	Шаблон:СНГ
Category:經濟指標	Категория:Экономические показатели
Category:星期	Категория:Неделя
Template:蒙古文	Шаблон:Ref-mn
Template:SWE	Шаблон:SWE
Template:嘢食楔	Шаблон:Food-stub
Category:英國大學	Категория:Университеты Великобритании
Category:中國建築	Категория:Архитектура Китая
Category:鷄鴨	Категория:Птицеводство
Category:醇	Категория:Спирты
Wikipedia:當年今日/12月	Проект:События дня/Декабрь
Template:Infobox album	Шаблон:Музыкальный альбом
Template:Infobox military person	Шаблон:Военный деятель
Template:User	Шаблон:User
Template:WSM	Шаблон:WSM
Template:YEM	Шаблон:YEM
Category:水體	Категория:Водоёмы
Wikipedia:當年今日/11月18號	Шаблон:События дня:11-18
Wikipedia:當年今日/12月16號	Шаблон:События дня:12-16
Wikipedia:當年今日/1月9號	Шаблон:События дня:01-9
洪聖廟	Храм Хунсин
Wikipedia:當年今日/1月7號	Шаблон:События дня:01-7
Wikipedia:當年今日/7月19號	Шаблон:События дня:07-19
Wikipedia:當年今日/8月13號	Шаблон:События дня:08-13
Wikipedia:當年今日/5月15號	Шаблон:События дня:05-15
Wikipedia:當年今日/9月12號	Шаблон:События дня:09-12
Wikipedia:當年今日/5月11號	Шаблон:События дня:05-11
Wikipedia:當年今日/9月2號	Шаблон:События дня:09-2
Wikipedia:當年今日/12月11號	Шаблон:События дня:12-11
Wikipedia:當年今日/8月7號	Шаблон:События дня:08-7
Wikipedia:當年今日/4月4號	Шаблон:События дня:04-4
Wikipedia:當年今日/6月9號	Шаблон:События дня:06-9
Wikipedia:當年今日/1月22號	Шаблон:События дня:01-22
Wikipedia:當年今日/1月4號	Шаблон:События дня:01-4
Wikipedia:當年今日/5月27號	Шаблон:События дня:05-27
Wikipedia:當年今日/12月27號	Шаблон:События дня:12-27
Wikipedia:當年今日/8月19號	Шаблон:События дня:08-19
Wikipedia:當年今日/11月6號	Шаблон:События дня:11-6
Wikipedia:當年今日/9月18號	Шаблон:События дня:09-18
Wikipedia:當年今日/5月4號	Шаблон:События дня:05-4
Wikipedia:當年今日/10月10號	Шаблон:События дня:10-10
Wikipedia:當年今日/12月4號	Шаблон:События дня:12-4
Wikipedia:當年今日/8月2號	Шаблон:События дня:08-2
Category:1454年出世	Категория:Родившиеся в 1454 году
Wikipedia:當年今日/12月21號	Шаблон:События дня:12-21
Wikipedia:當年今日/10月9號	Шаблон:События дня:10-9
Template:Wikipedia editions	Шаблон:Крупнейшие Википедии
Wikipedia:當年今日/7月20號	Шаблон:События дня:07-20
Wikipedia:當年今日/6月11號	Шаблон:События дня:06-11
Wikipedia:當年今日/8月18號	Шаблон:События дня:08-18
Wikipedia:當年今日/1月24號	Шаблон:События дня:01-24
Wikipedia:同儕互評	Википедия:Рецензирование
Wikipedia:當年今日/10月23號	Шаблон:События дня:10-23
Wikipedia:當年今日/6月5號	Шаблон:События дня:06-5
Wikipedia:請求移動	Википедия:К переименованию
