Afrika	Африка
Beira	Бейра (Мозамбик)
Fleur-de-lis	Геральдическая лилия
La Louvière	Ла-Лувьер
Vlag van Sint Helena	Флаг острова Святой Елены
The Strokes	The Strokes
Wewervoëls	Ткачиковые
Anoeket	Анукет
Boroughs in Londen	Боро Лондона
Barug	Книга Варуха
Pous Stefanus II	Стефан II (III)
Dominika Cibulkova	Цибулкова, Доминика
Golf	Гольф (значения)
Emeritaat	Эмерит
Acre	Акри (значения)
Tetraodontiformes	Иглобрюхообразные
Koffiemasjien	Кофеварка
Derby (dubbelsinnig)	Дерби (значения)
Silindriese koördinatestelsel	Цилиндрическая система координат
Oshawa	Ошава
Bangor (dubbelsinnig)	Бангор
Slough	Слау
W- en Z-bosone	W- и Z-бозоны
Proteïensintese	Биосинтез белка
Joelfees	Йоль
Drie-eenheid-klooster van Sint Sergius	Троице-Сергиева лавра
Gloria	Gloria in excelsis Deo
Swaelstertstormswael	Северная качурка
Rooinekswael	Рыжепоясничная ласточка
Mikstertmeeu	Вилохвостая чайка
Glenn Ford	Форд, Гленн
Levy Mwanawasa	Мванаваса, Леви
Channing Tatum	Тейтум, Ченнинг
Edinburg-kasteel	Эдинбургский замок
Rektor	Ректор
Spektraallyn	Спектральная линия
Liberaal-Demokratiese Party van Rusland	ЛДПР
Viking 2	Викинг-2
Somerset-eiland	Сомерсет (остров)
Anguillidae	Речные угри
Eleonoravalk	Чеглок Элеоноры
Koninkryk van Holland	Королевство Голландия
Knoet IV van Denemarke	Кнуд IV Святой
Pieter Willem Botha	Бота, Питер Виллем
Palmerston North	Палмерстон-Норт
Etihad Airways	Etihad Airways
To Kill a Mockingbird	Убить пересмешника
Rheingau	Рейнгау
Igor Sikorsky	Сикорский, Игорь Иванович
Monica Lewinsky	Левински, Моника
Spikkel-penhaai	Катран
Derde Oorgangstydperk van Egipte	Третий переходный период (Древний Египет)
Grondbesoedeling	Загрязнение почв
Sentromeer	Центромера
Algirdas Brazauskas	Бразаускас, Альгирдас Миколас
Knopstertroofmeeu	Средний поморник
Waadvoël	Кулики
Benguela-provinsie	Бенгела (провинция)
Baskiese pelote	Пелота
Ask en Embla	Аск и Эмбла
Membranofoon	Мембранофон
Inpersing	Интрузия
Hyderabad	Хайдарабад
Langtone	Якановые
Albert Luthuli	Лутули, Альберт
Super Audio CD	Super Audio CD
Mauritiaanse roepee	Маврикийская рупия
Sielkundige	Психолог
Nieu-Plymouth	Нью-Плимут (Новая Зеландия)
Open Season	Сезон охоты
The War of the Worlds	Война миров
Witoorpikkewyn	Папуанский пингвин
Biefstuk	Стейк
Springbok	Спрингбок
Liggewigproses	Поток выполнения
Siektedatabasis	Diseases Database
Toyota Prius	Toyota Prius
KNVB	Королевский футбольный союз Нидерландов
Betty Ford	Форд, Бетти
Japan Airlines	Japan Airlines
Korean Air	Korean Air
Aberystwyth	Аберистуит
Stoigiometrie	Стехиометрия
Uxmal	Ушмаль
Emilia Fox	Фокс, Эмилия
Bakoese Metro	Бакинский метрополитен
Tafelberg	Столовая гора (Южная Африка)
Bignoniaceae	Бигнониевые
Beat-generasie	Бит-поколение
Klitikum	Клитика
Guildford	Гилфорд
Tristania	Tristania
Ásatrú	Асатру
Syngnathidae	Игловые
Konkordaat	Конкордат
Billy Graham	Грэм, Билли
Beatboxing	Битбокс
Cyrano de Bergerac	Сирано де Бержерак, Савиньен
Franse Oos-Indiese Kompanjie	Французская Ост-Индская компания
79ste Oscar-toekenningsaand	Оскар (кинопремия, 2007)
O'Hare Internasionale Lughawe	Международный аэропорт О’Хара
Robert FitzRoy	Фицрой, Роберт
Bandopnemer	Магнитофон
Río Putumayo	Путумайо (река)
Babe Ruth	Рут, Бейб
Musophagidae	Тураковые
Krapvreter	Рачья ржанка
Ubuntu	Убунту (идеология)
Geochronologie	Геохронология
Kodeks	Кодекс (книга)
Scapa Flow	Скапа-Флоу
Bié-provinsie	Бие
Romandie	Романдия
Luciano Floridi	Флориди, Лучано
Heuningwysers	Медоуказчиковые
Zonnebeke	Зоннебеке
Lunda Norte-provinsie	Северная Лунда
Benni McCarthy	Маккарти, Бенни
The All-American Rejects	The All-American Rejects
Aude (rivier)	Од (река)
Piramideskema	Финансовая пирамида
Regstellende aksie	Позитивная дискриминация
Benguela	Бенгела (город)
Kim Gyu-sik	Ким Гюсик
Olieraffinadery	Нефтеперерабатывающий завод
Anas	Речные утки
Jan Christian Smuts	Смэтс, Ян Христиан
Universiteit van Amsterdam	Амстердамский университет
El (lengtemaat)	Локоть (единица длины)
Blouvin-tuna	Обыкновенный тунец
Ballets Russes	Русский балет Дягилева
Meksikaanse Rewolusie	Мексиканская революция
Steve Biko	Бико, Стив
Eiland-Keltiese tale	Островные кельтские языки
Bonaventura Cavalieri	Кавальери, Бонавентура
Episikloïed	Эпициклоида
Kettinglyn	Цепная линия
Huíla-provinsie	Уила (провинция)
Wortel (wiskunde)	Нуль функции
Materiaal	Материал
Bossangers	Пеночки
Brzeg	Бжег
Reusegebergte	Крконоше
Maatband	Рулетка (инструмент)
Nyiragongo	Ньирагонго
National Oceanic and Atmospheric Administration	Национальное управление океанических и атмосферных исследований
Radiometriese datering	Радиоизотопное датирование
Copán	Копан
Yasuhito Endo	Эндо, Ясухито
Hartsfield-Jackson Atlanta Internasionale Lughawe	Международный аэропорт Хартсфилд-Джексон Атланта
Katlego Mphela	Мпела, Катлехо
Bongani Khumalo	Кумало, Бонгани
Kerngeneeskunde	Ядерная медицина
Japanese slagskip Yamato	Ямато (линкор)
Prinses Stéphanie van Monaco	Стефания (принцесса Монако)
Nidaros-domkerk	Нидаросский собор
Kollegiale toetsing	Рецензирование
Rick Perry	Перри, Рик
Tweede Vryheidsoorlog	Англо-бурская война (1899—1902)
80ste Oscar-toekenningsaand	Оскар (кинопремия, 2008)
Wulpe	Кроншнепы
Sanktus	Sanctus
Scombridae	Скумбриевые
Kerk van die Verlosser op Bloed	Храм Спаса-на-Крови
Dieetvesel	Пищевые волокна
John Mayer	Мэйер, Джон
Edgar Adeling	Эдгар Этелинг
Groot brand van Rome	Великий пожар Рима
Orde van die Kousband	Орден Подвязки
Costa del Sol	Коста-дель-Соль
Richard Rorty	Рорти, Ричард
Daniel Dennett	Деннет, Дэниел
Oos-Vlaams	Восточнофламандский диалект
Malbaartjie	Серый буревестник
Cuando Cubango-provinsie	Квандо-Кубанго
Ethiopiese kalender	Эфиопский календарь
Jordin Sparks	Спаркс, Джордин
Kernavė	Кярнаве
Maria Kaczyńska	Качиньская, Мария
Sveriges Television	Sveriges Television
Musiekgroep	Музыкальный ансамбль
Groot Markplein van Brussel	Гран-Плас
Bernard Parker	Паркер, Бернард
Vitruviaanse Man	Витрувианский человек
Koninkryk van Ierland	Королевство Ирландия
Live CD	Live CD
Vasteland-Keltiese tale	Континентальные кельтские языки
Bakkie (voertuig)	Пикап (кузов)
Ereboogvoël	Птицы-шалашники
UNPO	Организация наций и народов, не имеющих представительства
Nadezjda Kroepskaja	Крупская, Надежда Константиновна
Arnaldur Indriðason	Арнальдур Индридасон
Geallieerdes van die Eerste Wêreldoorlog	Союзники (Первая мировая война)
Bostonslagting	Бостонская бойня
Kim Koo	Ким Гу
Xiangtan	Сянтань
Massaproduksie	Поточное производство
Edward Smith (seekaptein)	Смит, Эдвард Джон
Eoliese proses	Эоловые отложения
Man van Tollund	Человек из Толлунда
Heinrich Göring	Геринг, Эрнст Генрих
Augur	Авгуры
Bewoonbare sone	Зона обитаемости
Velddiepte	Глубина резко изображаемого пространства
Chepri	Хепри
Neurolinguistiek	Нейролингвистика
Klokversnelling	Разгон компьютеров
Hoofkarakter	Протагонист
Eerste klasse (sokker België)	Чемпионат Бельгии по футболу
KRC Genk	Генк (футбольный клуб)
Akuut-aksentteken	Акут
Lockerbie	Локерби
Can Tho	Кантхо
Jiujiang	Цзюцзян
Afdelingswinkel	Универсальный магазин
RER	RER
Herbert Kitchener	Китченер, Герберт
Unie van Utrecht	Утрехтская уния
Charing Cross	Чаринг-Кросс
Cygwin	Cygwin
Hoogtemeter	Высотомер
Gadiformes	Трескообразные
Hilo	Хило
Dik-dik	Дикдики
Docklands Light Railway	Доклендское лёгкое метро
Migrasie van voëls	Миграция птиц
Waldemar IV van Denemarke	Вальдемар IV Аттердаг
Mali-Federasie	Федерация Мали
Sciaenidae	Горбылёвые
Rekenaarterminaal	Компьютерный терминал
Graaf (werktuig)	Заступ
Icelandair	Icelandair
Basildon	Базилдон
Inkunabel	Инкунабула
Hoogyslands	Высокий исландский
Itumeleng Khune	Куне, Итумеленг
Volkswagen Passat	Volkswagen Passat
FC Vaduz	Вадуц (футбольный клуб)
Staraja Ladoga	Старая Ладога
Eland	Канна (антилопа)
Atoomemissiespektrum	Эмиссионный спектр
Namibe-provinsie	Намибе
Cuanza Norte-provinsie	Северная Кванза
Amerikaanse goue strandkiewiet	Бурокрылая ржанка
Geelbekpylstormvoël	Средиземноморский буревестник
Skeer	Шхеры
KNVB-beker	Кубок Нидерландов по футболу
Paralimpiese Somerspele 2008	Летние Паралимпийские игры 2008
