Afrika	Африка
Matías Fernández	Фернандес, Матиас
Marcin Wasilewski	Василевский, Марцин
Dickson Etuhu	Этуху, Диксон
Alberto Undiano Mallenco	Ундиано Мальенко, Альберто
Rasmus Elm	Эльм, Расмус
Cheik Ismael Tioté	Тьоте, Шейк Исмаэль
Angelo Palombo	Паломбо, Анджело
Jong Tae-se	Чон Тэ Се
Kyriákos Papadópoulos	Пападопулос, Кириакос
Dominic Adiyiah	Адийя, Доминик
Christian Clavier	Клавье, Кристиан
Benjamin Spock	Спок, Бенджамин
Michel Bastos	Бастос, Мишел
James McFadden	Макфадден, Джеймс
Jakob Poulsen	Поульсен, Якоб
Brede Hangeland	Хангеланд, Бреде
Paulo da Silva	Сильва, Пауло да
Michális Sifákis	Сифакис, Михалис
Moeneeb Josephs	Джозефс, Мунеб
Thomas Savery	Севери, Томас
Gojko Kačar	Качар, Гойко
Clemente Rodríguez	Родригес, Клементе Хуан
John Mensah	Менса, Джон
Valeri Bojinov	Божинов, Валерий
Gordon Willard Allport	Олпорт, Гордон
Glenn Hughes	Хьюз, Гленн
Camille Jordan	Жордан, Мари Энмон Камиль
Henry Moseley	Мозли, Генри
Lazare Nicolas Marguerite Carnot	Карно, Лазар
Abdul Qadeer Khan	Абдул Кадыр Хан
Marlon Wayans	Уэйанс, Марлон
Tomáš Galásek	Галасек, Томаш
Luciano Spalletti	Спаллетти, Лучано
Johnny Carson	Карсон, Джонни
Rabbi Akiva	Рабби Акива
Joseph Marie Jacquard	Жаккар, Жозеф Мари
Yuri Nikulin	Никулин, Юрий Владимирович
Robert Fisk	Фиск, Роберт
Thich Nhat Hanh	Тхить Нят Хань
Steve Cherundolo	Черандоло, Стив
Stephen Baldwin	Болдуин, Стивен
Brad Bird	Бёрд, Брэд
Vincenzo Grella	Грелла, Винс
Alonzo Mourning	Моурнинг, Алонзо
Cha Du-ri	Чха Ду Ри
Elías Figueroa	Фигероа, Элиас
Mariusz Lewandowski	Левандовский, Мариуш
Foko malagasy	Малагасийцы
Dick Fosbury	Фосбери, Дик
Steve McClaren	Макларен, Стив
Aimé Jacquet	Жаке, Эме
Alf Ramsey	Рамсей, Альф
José Kléberson Pereira	Клеберсон, Жозе
Urby Emanuelson	Эмануэлсон, Урби
Aron Winter	Винтер, Арон
Danko Lazović	Лазович, Данко
Francisco José Rodrigues da Costa	Коштинья
Juan Carlos Valerón	Валерон, Хуан Карлос
Omar Bravo	Браво, Омар
Jorge Andrade	Андраде, Жорже
Sébastien Frey	Фрей, Себастьян
Henri Victor Regnault	Реньо, Анри Виктор
Lorik Cana	Цана, Лорик
Nabil El Zhar	Эль-Жар, Набиль
Moustapha Salifou	Салифу, Мустафа
Paul Ince	Инс, Пол
Stephen Chow	Чоу, Стивен
Jun'ichi Inamoto	Инамото, Дзюнъити
Jerry West	Уэст, Джерри
Miguel Ángel Nadal	Надаль, Мигель Анхель
Yoshito Ōkubo	Окубо, Ёсито
John Aloisi	Алоизи, Джон
Sammo Hung	Хун, Саммо
Edward Sabine	Сэбин, Эдвард
José Antonio Camacho	Камачо, Хосе Антонио
Lewis Holtby	Холтби, Льюис
Eric Heiden	Хайден, Эрик
Adrian Pasdar	Пасдар, Эдриан
Sergueï Paradjanov	Параджанов, Сергей Иосифович
Frank Oz	Оз, Фрэнк
Thomas Gravesen	Гравесен, Томас
Mišo Brečko	Бречко, Мишо
Peter Odemwingie	Одемвингие, Питер
Greg Louganis	Луганис, Грег
Younès Kaboul	Кабул, Юнес
Gilberto da Silva Melo	Силва Мело, Жилберто да
Kevin Davies	Дэвис, Кевин
Vladimír Šmicer	Шмицер, Владимир
Mustapha Hadji	Хаджи, Мустафа
David N'Gog	Н’Гог, Давид
Vassili Bérézoutski	Березуцкий, Василий Владимирович
Charlie Adam	Адам, Чарли
Darko Pančev	Панчев, Дарко
Nikola Kalinić	Калинич, Никола (футболист)
Nathan Delfouneso	Делфунесо, Натан
Albert Luque	Луке, Альберт
Marc Albrighton	Олбрайтон, Марк
Juan Manuel Vargas	Варгас, Хуан Мануэль
Robert Rensenbrink	Ренсенбринк, Роб
Teófilo Cubillas	Кубильяс, Теофило
Tostão	Тостао
Igor Belanov	Беланов, Игорь Иванович
Li Xiannian	Ли Сяньнянь
Leovegildo Lins da Gama Júnior	Жуниор (футболист)
António Guterres	Гутерреш, Антониу
Vavá	Вава
William Edwards Deming	Деминг, Уильям Эдвардс
William Oughtred	Отред, Уильям
Mário Zagallo	Загалло, Марио
Anton Polster	Польстер, Тони
Dominique Wilkins	Уилкинс, Доминик
Mike Bibby	Бибби, Майк
Andrew Bogut	Богут, Эндрю
Katolika	Кафоличность церкви
Martin Hansson	Ханссон, Мартин
Aruna Dindane	Диндан, Арюна
Joshua Kennedy	Кеннеди, Джошуа
Olegário Benquerença	Бенкеренса, Олегариу
Johannes Rydberg	Ридберг, Йоханнес Роберт
Michael Hester	Хестер, Майкл
Nicola Legrottaglie	Легротталье, Никола
Eric Johnson	Джонсон, Эрик (музыкант)
Lionel Scaloni	Скалони, Лионель
Michael Rosenbaum	Розенбаум, Майкл
Cristian Brocchi	Брокки, Кристиан
Denílson de Oliveira Araújo	Денилсон
Achille Emana	Эмана, Ашиль
Steffen Iversen	Иверсен, Стеффен
Ernest Solvay	Сольве, Эрнест Гастон
Édgar Barreto	Баррето, Эдгар
Les Ferdinand	Фердинанд, Лес
Pat Jennings	Дженнингс, Пат
Donnie Yen	Донни Йен
Joakim Noah	Ноа, Джоаким
Leônidas da Silva	Леонидас да Силва
Peter Frederick Strawson	Стросон, Питер Фредерик
Helmuth Duckadam	Дукадам, Хельмут
Jason Priestley	Пристли, Джейсон
Ben Foster	Фостер, Бен (актёр)
Rolando Bianchi	Бьянки, Роландо
Rimas Kurtinaitis	Куртинайтис, Римас Гинтаутович
Gurban Gurbanov	Гурбанов, Гурбан Осман оглы
Shawn Marion	Мэрион, Шон
Philippe Coutinho	Коутиньо, Филиппе
Grant Hill	Хилл, Грант
Robert Jarni	Ярни, Роберт
Marcus Berg	Берг, Маркус
François Clerc	Клер, Франсуа
Hong Yong-jo	Хон Ён Чо
Daniel Aranzubía	Арансубия, Даниэль
Sebastián Coates	Коатес, Себастьян
Daniel Pacheco	Пачеко, Даниэль
Paolo Cannavaro	Каннаваро, Паоло
Nuno Valente	Валенте, Нуну
Santiago Ezquerro	Эскерро, Сантьяго
Andy van der Meyde	Мейде, Энди ван дер
Victor Anichebe	Аничебе, Виктор
Ferruccio Lamborghini	Ламборгини, Ферруччо
Sylvinho	Силвиньо
Isaac Merritt Singer	Зингер, Айзек
Ioánnis Fetfatzídis	Фетфацидис, Иоаннис
Curtis Davies	Дэвис, Кертис
David Dunn	Данн, Дэвид
Ioánnis Maniátis	Маниатис, Иоаннис
Ali Al Habsi	Али аль-Хабси
Maynor Figueroa	Фигероа, Мейнор
Daniel Gabbidon	Гэббидон, Дэнни
Patrik Andersson	Андерссон, Патрик
Paul Stalteri	Сталтери, Пол
Tom Starke	Штарке, Том
Steve Harper	Харпер, Стив
Asier Del Horno	Дель Орно, Асьер
Jonathan Zebina	Зебина, Жонатан
Eugene Levy	Леви, Юджин
Sérgio Cláudio dos Santos	Сержио Клаудио дос Сантос
Andrea Dossena	Доссена, Андреа
Andrei Kanchelskis	Канчельскис, Андрей Антанасович
Ben Amos	Эймос, Бен
Raheem Sterling	Стерлинг, Рахим
José Nasazzi	Насасси, Хосе
Alain Giresse	Жиресс, Ален
Johann Vogel	Фогель, Йоханн
Mohammed al-Deayea	Мохамед ад-Деайя
Mamadou Sakho	Сако, Мамаду
Hugo Gernsback	Гернсбек, Хьюго
Jacques Demy	Деми, Жак
Alain Corneau	Корно, Ален
Sven Nykvist	Нюквист, Свен
Mâlik ibn Anas	Малик ибн Анас
Maximiliano Gastón López	Лопес, Макси
Marius Petipa	Петипа, Мариус Иванович
Jared Borgetti	Борхетти, Харед
Celestine Babayaro	Бабаяро, Селестин
Giuliano da Sangallo	Сангалло, Джулиано да
Aleksandar Luković	Лукович, Александар
Mario Bolatti	Болатти, Марио
Yióryos Tzabélas	Цавелас, Йоргос
Barry Ferguson	Фергюсон, Барри
Alessandro Gamberini	Гамберини, Алессандро
John Charles	Чарльз, Джон
Telmo Zarra	Сарра, Тельмо
Andres Oper	Опер, Андрес
Iván Kaviedes	Кавьедес, Иван
Mikel San José	Сан Хосе, Микель
Paulo Roberto Falcão	Фалькао, Пауло Роберто
Tinto Brass	Брасс, Тинто
Leonid Gaïdaï	Гайдай, Леонид Иович
Ümit Davala	Давала, Умит
Héctor Baldassi	Бальдасси, Эктор
Nélson Oliveira	Оливейра, Нелсон
Arthur Boka	Бока, Артур
Mark Bresciano	Брешиано, Марк
Lee Young-pyo	Ли Ён Пхё
Stuart Holden	Холден, Стюарт
Níkos Liberópoulos	Либеропулос, Никос
Martin Jørgensen	Йоргенсен, Мартин
Karim Matmour	Матмур, Карим
Sergueï Semak	Семак, Сергей Богданович
Konstantínos Mítroglou	Митроглу, Константинос
Frank Whittle	Уиттл, Фрэнк
Paramahansa Yogananda	Парамаханса Йогананда
Kabîr	Кабир
William Lamb	Лэм, Уильям, 2-й виконт Мельбурн
LeVar Burton	Бартон, Левар
Uli Stielike	Штилике, Ули
Ian Wright	Райт, Иан
Jan Ceulemans	Кулеманс, Ян
Franky Van der Elst	Ван дер Эльст, Франки
Marco Tardelli	Тарделли, Марко
Nils Liedholm	Лидхольм, Нильс
Curzio Malaparte	Малапарте, Курцио
Bob Cousy	Коузи, Боб
Jason Terry	Терри, Джейсон
Rudy Fernández	Фернандес, Руди
Chuck Jones	Джонс, Чак
Pierre van Hooijdonk	Хойдонк, Пьер ван
László Biró	Биро, Ласло
Sawao Kato	Като, Савао
Carlos Luciano da Silva	Минейро
Greg LeMond	Лемонд, Грег
Da-Wen Sun	Сунь Давэнь
Harold Holt	Холт, Гарольд
Paweł Brożek	Брожек, Павел
Charlie Kaufman	Кауфман, Чарли
Frederico Chaves Guedes	Фред (футболист, 1983)
Bob Woodward	Вудворд, Боб
Robert Mapplethorpe	Мэпплторп, Роберт
Gordon Cooper	Купер, Лерой Гордон
Charles Wright Mills	Миллс, Чарльз Райт
Robert King Merton	Мертон, Роберт Кинг
Matthias Sindelar	Синделар, Маттиас
Lucas Rodrigues Moura da Silva	Родригес Моура да Силва, Лукас
Jérémy Mathieu	Матьё, Жереми
Raí Souza Vieira de Oliveira	Раи
Dariusz Dudka	Дудка, Дариуш
Marek Heinz	Хайнц, Марек
Stélios Malezás	Малезас, Стелиос
Enrique Vera	Вера, Энрике
Stéphane Mbia	Мбиа, Стефан
Pablo Pozo	Посо, Пабло
Martin Olsson	Ульссон, Мартин
Angelo Ogbonna	Обинце Огбонна, Анджело
Roman Charonov	Шаронов, Роман Сергеевич
Alexis Ruano	Руано, Алексис
An Yong-hak	Ан Ён Хак
Béla Tarr	Тарр, Бела
Raúl Tamudo	Тамудо, Рауль
Rudaki	Рудаки
Gurū Gobind Singh	Сингх, Гобинд
Oleg Antonov	Антонов, Олег Константинович
William Hyde Wollaston	Волластон, Уильям Хайд
Tulsidas	Тулсидас
Sam Hutchinson	Хатчинсон, Сэм
Kenwyne Jones	Джонс, Кенуайн
Kirill Nababkine	Набабкин, Кирилл Анатольевич
Mauro Tassotti	Тассотти, Мауро
Mauricio Pochettino	Почеттино, Маурисио
DaMarcus Beasley	Бизли, Дамаркус
Tobias Hysén	Хюсен, Тобиас
Pontus Wernbloom	Вернблум, Понтус
John Krasinski	Красински, Джон
Jordan Farmar	Фармар, Джордан
Darko Kovačević	Ковачевич, Дарко
Denis Kolodine	Колодин, Денис Алексеевич
Jan Kromkamp	Кромкамп, Ян
Jacobus Arminius	Арминий, Якоб
Charles Rolls	Роллс, Чарльз
Clément Ader	Адер, Клемент
Diego Alves Carreira	Диего Алвес
Ki Sung-yueng	Ки Сон Ён
Shola Ameobi	Амеоби, Шола
Jack Butland	Батленд, Джек
Paul Konchesky	Кончески, Пол
Niki Zimling	Симлинг, Ники
Antonio Barragán	Барраган, Антонио
Marc Muniesa	Муньеса, Марк
Lasse Schøne	Шёне, Лассе
Emiliano Moretti	Моретти, Эмилиано
Mauricio Pellegrino	Пельегрино, Маурисио
Stéphane Henchoz	Аншо, Стефан
Quincy Owusu-Abeyie	Овусу-Абейе, Квинси
Bakari Koné	Коне, Бакари (1981)
Juan Arango	Аранго, Хуан
Colin Kazim-Richards	Казим-Ричардс, Колин
Agustín Delgado	Дельгадо, Агустин
Tobias Linderoth	Линдерот, Тобиас
Răzvan Raț	Рац, Рэзван
Bjørn Helge Riise	Риисе, Бьорн Хельге
Nicolas Nkoulou	Н’Кулу, Николя
Karim Ziani	Зиани, Карим
Radoslav Zabavník	Забавник, Радослав
Guillaume Hoarau	Оаро, Гийом
Jan Vertonghen	Вертонген, Ян
Julien Escudé	Эскюде, Жюльен
Jaromír Blažek	Блажек, Яромир
Ruud Krol	Крол, Руд
René Clément	Клеман, Рене
Sergio García de la Fuente	Гарсия, Серхио (футболист)
Gheorghe Popescu	Попеску, Георге
Denny Landzaat	Ландзат, Денни
Martin Laursen	Лаурсен, Мартин
Cristiano Zanetti	Дзанетти, Кристиано
Carlos Queiroz	Кейрош, Карлуш
Vladimir Choukhov	Шухов, Владимир Григорьевич
Bob Fosse	Фосс, Боб
Jerome Kern	Керн, Джером
César Luis Menotti	Менотти, Сесар Луис
Soichiro Honda	Хонда, Соитиро
Jean Beausejour	Босежур, Жан
Miguel Ángel Angulo	Ангуло, Мигель Анхель
Bartosz Bosacki	Босацкий, Бартош
Romelu Lukaku	Лукаку, Ромелу
Qu Yuan	Цюй Юань
Keizō Obuchi	Обути, Кэйдзо
Ray Harryhausen	Харрихаузен, Рэй
Choi Kyu-ha	Чхве Гю Ха
Carlos Tenorio	Тенорио, Карлос
Köbi Kuhn	Кун, Якоб
Krasimir Balakov	Балаков, Красимир
Tom Brady	Брэди, Том
Johnny Rep	Реп, Джонни
Serge Ibaka	Ибака, Серж
Marius Trésor	Трезор, Мариус
Liviu Librescu	Либреску, Ливиу
Stéphane Chapuisat	Шапюиза, Стефан
